SCHOOL,% PASSED
ADAMSON UNIVERSITY,48%
AQUINAS UNIVERSITY,15%
ARAULLO UNIVERSITY,25%
ATENEO DE DAVAO UNIVERSITY,76%
BATAAN PENINSULA STATE COLLEGE- BALANGA (BATAAN POLY.SC),63%
BATANGAS STATE UNIVERSITY- BATANGAS CITY,50%
BICOL UNIVERSITY IND'L TECH.(BUCIT)-LEGAZPI,0%
BICOL UNIVERSITY-LEGAZPI,63%
BULACAN STATE UNIVERSITY (BULACAN COLL OF ARTS & TRADES),65%
CAGAYAN DE ORO COLLEGE,36%
CAMARINES SUR POLYTECHNIC COLLEGES(BICAT)-NAGA,42%
CAPIZ STATE UNIVERSITY (CIT)(PSPC)-MAIN CAMPUS,17%
CEBU INSTITUTE OF TECHNOLOGY,26%
CENTRAL COLLEGES OF THE PHILIPPINES,19%
COLUMBAN COLLEGE-OLONGAPO CITY,50%
DE LA SALLE UNIVERSITY- DASMARIÑAS,100%
DIVINE WORD COLLEGE OF LAOAG,0%
DON HONORIO VENTURA COLLEGE OF ARTS & TRADE,13%
EASTERN VISAYAS STATE UNIVERSITY (LIT)TACLOBAN,39%
"EULOGIO (AMANG) RODRIGUEZ INSTITUTE OF SCIENCE &
TECHNOLOGY",17%
FAR EASTERN UNIVERSITY-MANILA,39%
FAR EASTERN UNIVERSITY-NICANOR REYES MEDICAL FOUNDATION,100%
FEATI UNIVERSITY,0%
FOREIGN UNIVERSITY,100%
HOLY ANGEL UNIVERSITY,100%
LA CONSOLACION COLLEGE- BACOLOD CITY,49%
LYCEUM OF ILIGAN FOUNDATION,67%
MANUEL L. QUEZON UNIVERSITY,27%
MANUEL S. ENVERGA UNIV. FOUNDATION-LUCENA CITY,17%
MAPUA INSTITUTE OF TECHNOLOGY,53%
MINDANAO POLYTECHNIC STATE COLLEGE (DMMMPSC),80%
NATIONAL UNIVERSITY-MANILA,25%
NEGROS ORIENTAL STATE UNIVERSITY (CVPC)-DUMAGUETE,75%
NORTHWESTERN UNIVERSITY,0%
NOTRE DAME OF DADIANGAS COLLEGE,0%
NOTRE DAME OF MARBEL UNIVERSITY,83%
NUEVA ECIJA UNIVERSITY OF SCIENCE & TECHNOLOGY- CABANATUAN),20%
PALAWAN STATE UNIVERSITY-P. PRINCESA,80%
PAMANTASAN NG LUNGSOD NG MAYNILA,86%
PANGASINAN STATE UNIVERSITY- URDANETA,83%
POLYTECHNIC UNIVERSITY OF THE PHILIPPINES-MAIN-STA. MESA,71%
RIZAL TECHNOLOGICAL UNIVERSITY,33%
SAINT JOSEPH INSTITUTE OF TECHNOLOGY,20%
SAINT LOUIS COLLEGE OF SAN FERNANDO,55%
SAINT LOUIS UNIVERSITY,53%
SAINT MARY'S UNIVERSITY,75%
TARLAC STATE UNIVERSITY  (TARLAC COLLEGE OF TECH.),33%
TECHNOLOGICAL INSTITUTE OF THE PHILIPPINES-MANILA,33%
TECHNOLOGICAL INSTITUTE OF THE PHILIPPINES-QUEZON CITY,42%
TECHNOLOGICAL UNIVERSITY OF THE PHILIPPINES-MANILA,48%
UNIVERSITY OF BAGUIO,60%
UNIVERSITY OF BOHOL,36%
UNIVERSITY OF LA SALETTE- SANTIAGO,0%
UNIVERSITY OF LUZON (LUZON COLL.),50%
UNIVERSITY OF MINDANAO-DAVAO CITY,26%
UNIVERSITY OF NORTHEASTERN PHILIPPINES,33%
UNIVERSITY OF NORTHERN PHILIPPINES-VIGAN,33%
UNIVERSITY OF PANGASINAN,23%
UNIVERSITY OF SAINT ANTHONY,38%
UNIVERSITY OF SAINT LOUIS- TUGUEGARAO,86%
UNIVERSITY OF SAN AGUSTIN,50%
UNIVERSITY OF SAN CARLOS,63%
UNIVERSITY OF SANTO TOMAS,77%
UNIVERSITY OF SOUTHERN PHILIPPINES,25%
UNIVERSITY OF THE ASSUMPTION,23%
UNIVERSITY OF THE CORDILLERAS (BAGUIO COLL. FNDTN.),25%
UNIVERSITY OF THE PHILIPPINES- DILIMAN,100%
UNIVERSITY OF THE VISAYAS-CEBU CITY,43%
WESTERN MINDANAO STATE UNIVERSITY,75%
WESTERN VISAYAS COLLEGE OF SCIENCE & TECHNOLOGY-LA PAZ,100%
